id_seguridad,fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,codigo_temp_x,observacion_manual,id_old
1794.0,,Illapel,violencia, Centro ,15.0,Alta,45.0,TMP-001,sin validar,597997
1795.0,17/01/2025,la serena,Fraude,NORTE,16.0,Baja,45.0,ERROR,sin validar,139557
1796.0,2024-11-15,Ovalle,,,9.0,ALTA,34.0,,sin validar,175384
1797.0,2025-12-08,VICUÑA,robo,Sur,16.0,Alta,69.0,,,425774
1798.0,2024/01/08,Monte Patria,Accidente,centro,16.0,Media,63.0,TMP-001,,440156
1799.0,Jul-31-2025,LaSerena,Hurto,,4.0,,62.0,ERROR,sin validar,149097
1800.0,May-25-2024,SALAMANCA,fraude,NORTE,5.0,ALTA,47.0,,,535255
1801.0,16/10/2025,COQUIMBO,robo,Sur,16.0,,"36,0",ERROR,revisar,305151
1802.0,31/12/2025,Monte Patria,Violencia,Norte,19.0,,33.0,,,432861
1803.0,Jan-07-2024,coquimbo,Hurto,centro,14.0,alta,14.0,TMP-001,dato ingresado manualmente,710147
1804.0,Aug-02-2025,LaSerena,Fraude,Sur,11.0,Media,36.0,,sin validar,483751
1805.0,2025/10/25,Salamanca,,Rural,4.0,Baja,26.0,TMP-001,sin validar,910995
1806.0,Apr-17-2025,VICUÑA,,Rural,13.0,,18.0,ERROR,,349420
1807.0,2024-08-26,Monte Patria,Hurto,Norte,9.0,,"37,0",,sin validar,118208
1808.0,,LaSerena,robo,Centro,4.0,Media,41.0,,revisar,757611
1809.0,25/11/2024,la serena,Fraude,Centro,4.0,baja,39.0,ERROR,revisar,444687
1810.0,30/06/2024,ovalle,Accidente,,5.0,Alta,15.0,ERROR,ok,471474
1811.0,2024-07-05,ovalle,Fraude,Centro,15.0,ALTA,38.0,,,757503
1812.0,29/02/2024,Salamanca,Fraude,Sur,12.0,,"23,0",,sin validar,978811
1813.0,17/07/2024,La Serena,Robo,centro,5.0,Alta,66.0,ERROR,sin validar,234765
1814.0,2024/06/22,Coquimbo,Accidente,Sur,10.0,Baja,38.0,ERROR,dato ingresado manualmente,387703
1815.0,,Monte Patria,robo,Sur,6.0,,56.0,ERROR,dato ingresado manualmente,631265
1816.0,2025/07/21,Salamanca,Fraude,NORTE,12.0,Media,,ERROR,dato ingresado manualmente,457937
1817.0,2025/11/16,monte patria,robo,Centro,17.0,Media,16.0,ERROR,sin validar,363910
1818.0,2024/05/12,COQUIMBO,Hurto,Rural,4.0,Media,52.0,ERROR,,486637
1819.0,,andacollo,Robo,Sur,5.0,,14.0,ERROR,ok,971922
1820.0,Feb-14-2024,Coquimbo ,robo,,16.0,Media,34.0,ERROR,,142925
1821.0,Jun-24-2024,Serena,robo,Sur,1.0,,18.0,ERROR,,699187
1822.0,20/03/2025,COQUIMBO,robo,Rural,9.0,BAJA,28.0,TMP-001,sin validar,390383
1823.0,,COQUIMBO,Accidente,Sur,3.0,Alta,,TMP-002,,541878
1824.0,Dec-24-2025,Serena,Hurto,NORTE,15.0,Baja,28.0,ERROR,dato ingresado manualmente,354212
1825.0,2024-03-30,la serena,Fraude,,18.0,,"39,0",ERROR,sin validar,527608
1826.0,2024-07-13,Illapel,robo,centro,19.0,Alta,49.0,,ok,612423
1827.0,,OVALLE,Accidente,centro,5.0,baja,"29,0",,sin validar,987584
1828.0,2025-12-19,LaSerena,robo,Norte,14.0,,60.0,,,703668
1829.0,2025/11/27,Montepatria,Violencia,Norte,2.0,,"59,0",TMP-001,,918019
1830.0,2024/11/11,vicuna,Violencia,Centro,16.0,Baja,35.0,,revisar,594577
1831.0,31/01/2025,LA SERENA,ROBO,NORTE,9.0,Media,15.0,TMP-002,ok,386257
1832.0,2025-09-12,LA SERENA,Robo,,13.0,Alta,17.0,,revisar,858358
1833.0,,COQUIMBO,Violencia,Centro,18.0,Alta,18.0,TMP-001,ok,645546
1834.0,16/10/2024,illapel,robo,NORTE,13.0,Baja,25.0,,revisar,447122
1835.0,2024-08-28,andacollo,Accidente,Centro,18.0,,25.0,TMP-002,ok,456888
1836.0,25/03/2024,Coquimbo,Accidente,Rural,8.0,Media,58.0,,,856503
1837.0,2024/10/06,MONTE PATRIA,Accidente,,14.0,baja,63.0,,sin validar,195971
1838.0,Nov-05-2025,LA SERENA,Robo,centro,2.0,Alta,45.0,TMP-001,sin validar,23569
1839.0,2025/01/18,LaSerena,Robo,Rural,15.0,Baja,59.0,,dato ingresado manualmente,381024
1840.0,,Salamanca,robo,NORTE,3.0,,39.0,,ok,760486
1841.0,Dec-10-2024,ovalle,Violencia,Sur,10.0,Alta,"62,0",,,344528
1842.0,28/12/2024,Andacollo,Violencia,Rural,16.0,Baja,63.0,ERROR,ok,861183
1843.0,16/01/2025,ovalle,robo,Norte,10.0,,"38,0",ERROR,,146976
1844.0,2025/03/13,LA SERENA,robo,,,ALTA,37.0,TMP-002,ok,638251
1845.0,2024-02-10,Vicuña,robo,Rural,7.0,baja,46.0,ERROR,sin validar,821523
1846.0,2024/07/13,Serena,,,4.0,Media,"53,0",ERROR,,913837
1847.0,08/05/2025,SALAMANCA,,Rural,9.0,,38.0,TMP-002,ok,267143
,2025/07/26,La Serena,Hurto,Rural,13.0,BAJA,23.0,,,750392
1849.0,2025-06-15,OVALLE,Robo,Centro,10.0,ALTA,25.0,,revisar,466505
1850.0,12/06/2025,illapel,,NORTE,10.0,baja,,,dato ingresado manualmente,986447
1851.0,May-01-2024,Serena,Fraude,Norte,18.0,Baja,38.0,TMP-001,sin validar,583926
1852.0,2024-03-19,LA SERENA,Robo,,1.0,Baja,24.0,,revisar,12563
1853.0,,COQUIMBO,Fraude,Norte,"16,0",Alta,63.0,ERROR,sin validar,330579
1854.0,19/06/2025,la serena,HURTO,Centro,1.0,Media,15.0,TMP-001,revisar,863411
1855.0,2025/01/17,Ovalle,robo,NORTE,"12,0",Alta,40.0,,,823337
1856.0,03/07/2024,Serena,Accidente,Rural,,Baja,17.0,,dato ingresado manualmente,897043
1857.0,2024-12-21,LA SERENA,Violencia,NORTE,1.0,baja,42.0,ERROR,revisar,215549
1858.0,01/04/2024,MONTE PATRIA,violencia,NORTE,8.0,Alta,59.0,TMP-001,revisar,880542
1859.0,22/06/2024,Serena,,Norte,19.0,,45.0,,ok,712068
1860.0,Jun-27-2025,Andacollo,Hurto,Sur,16.0,Alta,46.0,TMP-002,revisar,534895
1861.0,,ovalle,,Norte,16.0,Media,38.0,TMP-002,dato ingresado manualmente,519179
1862.0,08/07/2025,Ovalle,,Rural,"16,0",Baja,39.0,TMP-002,dato ingresado manualmente,387641
1863.0,2024/01/17,serena,FRAUDE,centro,5.0,baja,39.0,TMP-002,sin validar,762915
1864.0,Mar-26-2025,andacollo, Robo ,,18.0,Baja,33.0,TMP-001,sin validar,18081
1865.0,04/02/2024,Illapel,Robo,Norte,6.0,ALTA,60.0,TMP-002,ok,416739
1866.0,sin fecha,Montepatria,robo,NORTE,4.0,ALTA,22.0,TMP-001,ok,802858
1867.0,Dec-05-2024,LaSerena,Robo,Norte,4.0,baja,21.0,,sin validar,67054
1868.0,2024/05/27,la serena,,centro,18.0,ALTA,48.0,,,921602
1869.0,Jan-05-2025,coquimbo,Fraude,Rural,3.0,baja,28.0,,,694629
1870.0,,Coquimbo,,,18.0,ALTA,35.0,TMP-002,,342685
1871.0,,Serena,Hurto,NORTE,4.0,Baja,41.0,,dato ingresado manualmente,896671
1872.0,2024-10-21,La Serena,Violencia,,1.0,,27.0,,revisar,687884
1873.0,2024-09-07,monte patria,Robo,Sur,,Alta,22.0,ERROR,revisar,90973
1874.0,,SALAMANCA,robo,NORTE,2.0,Media,60.0,TMP-002,sin validar,550574
1875.0,Jul-15-2025,OVALLE,Accidente,Centro,19.0,Media,66.0,,sin validar,619943
1876.0,Sep-10-2024,Vicuña,Fraude,Rural,"10,0",baja,59.0,TMP-001,sin validar,512571
1877.0,Mar-25-2025,vicuna,Hurto,Norte,11.0,baja,54.0,,,189977
1878.0,Sep-29-2025,LA SERENA,robo,,7.0,Alta,48.0,ERROR,dato ingresado manualmente,268743
1879.0,24/03/2025,coquimbo,Hurto,Rural,13.0,baja,30.0,ERROR,,126356
1880.0,2024/11/08,SALAMANCA,,Rural,18.0,,51.0,TMP-002,revisar,538945
1881.0,2025-06-19,Montepatria,robo,NORTE,, baja ,38.0,,,80958
,2025/07/13,monte patria,Hurto,Rural,19.0,Media,38.0,,ok,353600
1883.0,2025-04-25,Coquimbo ,robo,Centro,7.0,,21.0,ERROR,dato ingresado manualmente,96022
1884.0,2025-01-20,OVALLE,robo,,3.0,baja,63.0,,sin validar,75121
1885.0,Feb-04-2024,Montepatria,Hurto,Norte,6.0,Alta,"-1,0",TMP-001,,226140
1886.0,2025/12/29,ovalle,,Sur,5.0,baja,42.0,,revisar,188434
1887.0,07/03/2025,la serena,Fraude,,16.0,Media,53.0,,ok,764840
1888.0,2025/10/16,Ovalle,Violencia,Sur,17.0,Baja,37.0,TMP-001,ok,232084
1889.0,2024-08-24,Andacollo,Fraude,centro,18.0,Alta,17.0,TMP-001,ok,107144
1890.0,05/06/2025, Coquimbo  ,,NORTE,9.0,Baja,44.0,TMP-002,sin validar,469683
1891.0,,andacollo,,,3.0,Media,44.0,TMP-002,,601682
1892.0,16/02/2025,SALAMANCA,,,4.0,,50.0,ERROR,revisar,296157
1893.0,,Salamanca,Violencia,NORTE,15.0,Alta,46.0,,dato ingresado manualmente,207454
1894.0,sin fecha,COQUIMBO ,robo,Centro,3.0,,63.0,,,162377
1895.0,2025/12/04,Montepatria,Hurto,Sur,13.0,,62.0,ERROR,sin validar,839432
1896.0,May-10-2024,coquimbo,Accidente,,13.0,,33.0,,revisar,785301
1897.0,,Monte Patria,Accidente,Rural,17.0,,22.0,,ok,659103
1898.0,sin fecha,Coquimbo,Hurto,,11.0,Alta,23.0,TMP-002,sin validar,136501
1899.0,Sep-08-2025,LaSerena,Robo,Norte,6.0,Alta,43.0,,revisar,703524
1900.0,2025-03-16,coquimbo,robo,Rural,1.0,Baja,40.0,TMP-002,ok,924089
1901.0,,Coquimbo,Violencia,NORTE,17.0,ALTA,67.0,,sin validar,598415
1902.0,2025/09/01,Ovalle,Violencia,centro,6.0,baja,64.0,TMP-002,,356452
1903.0,20/05/2024,La Serena,Accidente,Norte,15.0,Media,26.0,ERROR,,458207
1904.0,2025/07/26,OVALLE,Violencia,Norte,"13,0",Alta,17.0,,,255186
1905.0,18/07/2025,la serena,Hurto,Norte,1.0,Baja,65.0,TMP-001,ok,616871
1906.0,Dec-07-2025,illapel,VIOLENCIA,Norte,6.0,Baja,42.0,TMP-002,,108175
1907.0,23/04/2024,Coquimbo,robo,Norte,9.0,Baja,18.0,TMP-002,dato ingresado manualmente,724985
1908.0,2025/07/29,Ovalle,Accidente,Norte,15.0,Alta,25.0,TMP-001,sin validar,720471
1909.0,,vicuna,Violencia,Norte,8.0,Baja,59.0,ERROR,revisar,253137
1910.0,12/05/2024,Salamanca,Hurto,NORTE,10.0,baja,42.0,ERROR,ok,351386
1911.0,,Andacollo,,NORTE,,ALTA,55.0,TMP-001,revisar,550994
,21/01/2025,Vicuña,Hurto,,10.0,Alta,52.0,ERROR,dato ingresado manualmente,502232
1913.0,sin fecha,Monte Patria,Accidente,Sur,17.0,ALTA,,,,571591
1914.0,Jul-12-2025,LaSerena,Fraude,,13.0,baja,55.0,TMP-001,dato ingresado manualmente,471837
1915.0,2024/08/13,andacollo,,,6.0,Media,64.0,ERROR,,70613
1916.0,Jun-01-2024,SALAMANCA,Accidente,centro,,ALTA,19.0,ERROR,ok,119110
1917.0,2025/09/20,ovalle,robo,Rural,14.0,,51.0,ERROR,dato ingresado manualmente,689646
1918.0,sin fecha,Salamanca,Violencia,NORTE,2.0,Media,59.0,ERROR,dato ingresado manualmente,57641
1919.0,Jul-24-2024,monte patria,Violencia,Norte,10.0, Media ,66.0,,,463191
1920.0,2025-12-20,OVALLE,Violencia, NORTE ,2.0,ALTA,36.0,ERROR,ok,321663
1921.0,12/04/2024,VICUÑA,Fraude,Sur,,Baja,49.0,TMP-001,sin validar,158442
1922.0,10/07/2025,illapel,Hurto,,16.0,Baja,51.0,TMP-002,dato ingresado manualmente,251201
1923.0,2025/02/10,illapel,,,6.0, nan ,22.0,,revisar,58176
1924.0,2025/10/19,Coquimbo ,Hurto,Sur,500.0,Alta,54.0,TMP-002,ok,434571
,Sep-19-2025,Andacollo,Fraude,Sur,,Media,17.0,,sin validar,274510
1926.0,2024-04-12,LA SERENA,,Rural,"15,0",Media,59.0,,revisar,410851
1927.0,May-09-2025,salamanca,Robo,Norte,8.0,Alta,5.0,,,91376
1928.0,sin fecha,La Serena,Hurto,centro,7.0,Alta,14.0,,,791738
1929.0,04/07/2025,LA SERENA,Violencia,rural,,baja,37.0,TMP-001,,10667
1930.0,01/02/2024,SALAMANCA,Accidente,,4.0,Baja,34.0,,dato ingresado manualmente,727406
1931.0,Sep-01-2025,Monte Patria,Robo,Centro,7.0,ALTA,,,ok,130352
1932.0,2024/09/04,monte patria,Accidente,centro,19.0,Baja,61.0,ERROR,dato ingresado manualmente,371038
1933.0,sin fecha,OVALLE,Fraude,centro,14.0,Alta,,TMP-002,,907881
1934.0,,illapel,Accidente,Rural,17.0,Baja,,TMP-002,revisar,70994
1935.0,2024/03/09,Montepatria,Robo,,3.0,,"44,0",TMP-002,ok,446545
1936.0,,coquimbo,,Norte,11.0,Media,18.0,,ok,710385
1937.0,2024-12-04,andacollo,nan,Sur,1.0,,67.0,ERROR,revisar,307279
1938.0,sin fecha,vicuna,,centro,"6,0",Alta,62.0,TMP-002,revisar,339278
1939.0,2024-10-08,Andacollo,Robo,Rural,"10,0",,"33,0",TMP-002,revisar,421535
1940.0,10/06/2025,monte patria,Accidente,Rural,16.0,,54.0,ERROR,sin validar,585721
1941.0,22/08/2025,VICUÑA,Accidente,Norte,19.0,Alta,17.0,,,384602
1942.0,01/06/2025,VICUÑA,robo,Sur,16.0,Alta,44.0,TMP-001,,370176
1943.0,2024-01-27,Illapel,robo,NORTE,1.0,baja,16.0,,ok,45538
1944.0,04/07/2025,coquimbo,robo,Centro,16.0,Alta,19.0,,dato ingresado manualmente,865016
1945.0,2024-04-27,COQUIMBO,FRAUDE,Norte,8.0,Media,24.0,,dato ingresado manualmente,850537
1946.0,29/04/2025,Illapel,Robo,Centro,6.0,baja,29.0,,,874630
1947.0,2024/02/03,Ovalle,Hurto,NORTE,10.0,Baja,37.0,,sin validar,579459
1948.0,2024/02/21,OVALLE,,NORTE,"17,0",,33.0,TMP-001,revisar,237607
1949.0,2024/09/12,ovalle,robo,Norte,3.0,,51.0,TMP-002,,97901
1950.0,Apr-17-2025,Montepatria,Accidente,centro,15.0,Baja,27.0,,dato ingresado manualmente,492387
1951.0,2024/10/14,ovalle,Accidente,Centro,11.0,Baja,14.0,,,994143
1952.0,,Coquimbo ,Violencia,,16.0,Baja,58.0,,sin validar,10066
1953.0,,Salamanca,Robo,NORTE,3.0,ALTA,31.0,,ok,377582
1954.0,2025-01-02,Salamanca,,Sur,10.0,ALTA,56.0,ERROR,dato ingresado manualmente,499488
,08/02/2025,La Serena,Hurto,Norte,2.0,Baja,23.0,ERROR,revisar,176692
1956.0,22/11/2025,VICUÑA,Hurto,Rural,8.0,,34.0,ERROR,revisar,916651
1957.0,Nov-12-2025,la serena,Robo,,1.0,ALTA,28.0,,ok,213840
1958.0,2024/08/22,Ovalle,Violencia,,4.0,Baja,,,sin validar,698361
1959.0,Jan-30-2025,Coquimbo,Hurto,NORTE,16.0,Baja,40.0,TMP-001,,13911
1960.0,Sep-08-2025,Coquimbo,Hurto,Centro,16.0,Alta,47.0,ERROR,dato ingresado manualmente,670098
1961.0,2025-11-29,coquimbo,Robo,norte,11.0,Media,28.0,TMP-002,,402553
1962.0,2025/06/21,Vicuña,Fraude,Centro,18.0,Baja,24.0,ERROR,,85387
1963.0,21/07/2025,SALAMANCA,Accidente,Rural,19.0,baja,47.0,,,167520
,Jun-22-2024,Montepatria,Fraude,Norte,17.0,ALTA,23.0,TMP-002,sin validar,3600
1965.0,11/07/2025,Ovalle,Violencia,Sur,3.0,,52.0,TMP-002,ok,61409
1966.0,2024/04/19,Andacollo,Hurto,Norte,10.0,Baja,44.0,TMP-002,sin validar,960133
1967.0,,LA SERENA,,centro,4.0,ALTA,65.0,TMP-001,,901213
1968.0,2025-02-18,Illapel,Fraude,NORTE,16.0,ALTA,50.0,,,116834
1969.0,18/10/2025,VICUÑA,Fraude,,18.0,Alta,61.0,,dato ingresado manualmente,334527
1970.0,,SALAMANCA,Hurto,Sur,8.0,Alta,58.0,TMP-002,dato ingresado manualmente,122944
1971.0,2024/08/15,Illapel,Robo,CENTRO,18.0,Alta,14.0,ERROR,dato ingresado manualmente,358704
1972.0,,la serena,Fraude,Sur,16.0,,42.0,TMP-002,ok,852528
1973.0,2024-07-19,Andacollo,Hurto,,9.0,Alta,,TMP-001,,876182
1974.0,,La Serena,Fraude,centro,11.0,baja,60.0,,,249963
1975.0,2024/12/26,ovalle,Violencia,NORTE,18.0,Alta,58.0,TMP-002,revisar,758095
1976.0,2025/05/31,La Serena,,,13.0,,67.0,,revisar,498867
1977.0,sin fecha,VICUÑA,Accidente,Norte,19.0,,"28,0",TMP-001,,87353
1978.0,2024/03/06,Montepatria,Robo,Norte,9.0,Baja,"32,0",TMP-002,ok,63088
1979.0,Sep-23-2025,monte patria,Violencia,rural,"19,0",Baja,33.0,TMP-002,revisar,92102
1980.0,2024-12-09,Vicuña,Hurto, Rural ,8.0,MEDIA,21.0,TMP-002,ok,734211
1981.0,2024-05-28,la serena,Robo,Centro,4.0,ALTA,19.0,,,945983
1982.0,May-06-2025,Salamanca,Fraude,centro,9.0,Baja,63.0,TMP-001,,32258
1983.0,2025-02-26,La Serena,Hurto,,,ALTA,57.0,ERROR,,957810
1984.0,2025/04/25,Montepatria,robo,NORTE,18.0, Media ,32.0,,,280787
1985.0,07/09/2024,la serena,robo,Rural,17.0,Media,22.0,TMP-001,sin validar,18043
1986.0,2025/09/24,Ovalle,Fraude,NORTE,4.0,ALTA,51.0,,dato ingresado manualmente,63841
1987.0,2024/10/13,coquimbo,,,13.0,baja,54.0,TMP-001,,179349
,Jul-06-2024,Ovalle, Fraude ,centro,5.0,ALTA,36.0,,,841644
1989.0,2024-02-03,LaSerena,Accidente,centro,4.0,Alta,43.0,,revisar,282947
1990.0,,Coquimbo ,Fraude,,7.0,Alta,39.0,,dato ingresado manualmente,595744
1991.0,12/01/2025,LaSerena,Accidente,Centro,8.0,baja,34.0,,sin validar,284457
1992.0,17/07/2025,Montepatria,Fraude,NORTE,12.0,ALTA,,ERROR,ok,988995
1993.0,,LaSerena,Robo,,17.0,Media,63.0,ERROR,dato ingresado manualmente,821851
1994.0,May-16-2024,monte patria,Violencia,Centro,13.0,Alta,45.0,,dato ingresado manualmente,265105
,2024-07-30,Illapel, Accidente ,NORTE,1.0,Media,19.0,,revisar,473459
1996.0,2025/11/15,la serena,Robo,Rural,4.0,media,66.0,,,292413
1997.0,2024-08-31,Montepatria,,centro,1.0,ALTA,"50,0",TMP-002,revisar,610656
1998.0,2024-06-17,COQUIMBO,Accidente,NORTE,-3.0,media,54.0,TMP-002,dato ingresado manualmente,491438
1999.0,Nov-29-2025,Vicuña,robo,NORTE,4.0,ALTA,19.0,,,24275
2000.0,2024-07-17,LaSerena,Hurto,Norte,13.0,Alta,59.0,TMP-002,,713947
2001.0,sin fecha,COQUIMBO,,Sur,1.0,ALTA,31.0,ERROR,,443883
2002.0,2025-10-07,La Serena,,Sur,10.0,ALTA,,,ok,599121
2003.0,2025/09/28,LA SERENA,Violencia,Centro,10.0,,16.0,,,64375
2004.0,2024/02/19,Serena,robo,NORTE,4.0,Alta,17.0,TMP-002,ok,101929
2005.0,2024-05-26,Andacollo,,centro,14.0,Alta,67.0,ERROR,ok,275760
2006.0,Feb-01-2025,Coquimbo,Violencia,NORTE,16.0,Media,"26,0",,,80655
2007.0,sin fecha,LaSerena,Hurto,Centro,7.0,Baja,15.0,,sin validar,340247
2008.0,28/07/2025,La Serena,Hurto,Rural,6.0,,30.0,,,933702
2009.0,,vicuna,robo,Norte,14.0,ALTA,"30,0",,,727846
2010.0,2024/05/09,Montepatria,robo,,"9,0",ALTA,44.0,TMP-002,,727120
2011.0,2024-11-03,Coquimbo ,Violencia,,3.0,Baja,36.0,,,144949
2012.0,2025/09/07,vicuna,,NORTE,15.0,ALTA,56.0,ERROR,dato ingresado manualmente,511615
2013.0,2024/04/18,La Serena,Hurto,Centro,9.0,,19.0,,sin validar,229886
2014.0,20/05/2025,LaSerena,Hurto,Centro,19.0,ALTA,22.0,TMP-002,,542850
2015.0,Nov-17-2024,OVALLE,Fraude,Centro,4.0,Alta,38.0,TMP-001,ok,922272
2016.0,,VICUÑA,Violencia,Rural,3.0, Alta ,56.0,,sin validar,644236
2017.0,Dec-05-2024,ovalle,Accidente,,1.0,baja,47.0,TMP-001,sin validar,302244
2018.0,20/11/2025,Salamanca,robo,,4.0,,20.0,ERROR,ok,628135
2019.0,,LA SERENA,Fraude,Sur,3.0,,16.0,,,405256
,,Coquimbo ,Violencia,Centro,14.0,ALTA,64.0,ERROR,ok,210672
2021.0,Sep-09-2025,LaSerena,Accidente,Rural,3.0,,18.0,TMP-001,ok,917760
2022.0,,Serena,Accidente,,"18,0",Alta,23.0,,dato ingresado manualmente,77357
2023.0,29/01/2025,coquimbo,Accidente,centro,18.0, Media ,43.0,,ok,762183
2024.0,31/10/2025,OVALLE,robo,Rural,6.0,,53.0,ERROR,revisar,202417
2025.0,2024/04/20,OVALLE,Violencia,Centro,"14,0",,14.0,TMP-001,dato ingresado manualmente,737008
2026.0,18/01/2025,Illapel,,Norte,4.0,Media,39.0,,sin validar,753780
2027.0,Feb-11-2024,Monte Patria,,Sur,18.0,,48.0,,sin validar,616988
2028.0,2025/04/17,Montepatria,Hurto,Centro,"17,0",Baja,29.0,ERROR,,205009
2029.0,24/03/2024,coquimbo,Accidente,Norte,,,47.0,,,657400
2030.0,2024/07/13,Monte Patria,Fraude,Rural,3.0,baja,40.0,TMP-001,revisar,285963
2031.0,04/11/2025,monte patria, Hurto ,  ,,,26.0,ERROR,revisar,36983
2032.0,,Serena,Accidente,NORTE,4.0,Baja,16.0,,revisar,807655
2033.0,Jul-13-2025,Serena,Hurto,centro,10.0,Alta,20.0,,,28365
2034.0,03/05/2025,ANDACOLLO,Violencia,Norte,13.0,,"33,0",,dato ingresado manualmente,711580
2035.0,2024-12-28,COQUIMBO,Accidente,centro,12.0,ALTA,"50,0",,sin validar,880231
2036.0,2024-06-20,LA SERENA,Hurto,Centro,10.0,,63.0,,revisar,756712
2037.0,2024-11-17,Coquimbo,,Centro,15.0,Baja,66.0,,,500644
2038.0,2025/10/25,VICUÑA,,Centro,13.0,baja,51.0,TMP-002,ok,312906
,26/12/2024,vicuna,Robo,Centro,10.0,Media,44.0,TMP-002,dato ingresado manualmente,986006
2040.0,sin fecha,Coquimbo,Accidente,Rural,5.0,Alta,53.0,TMP-002,,256149
2041.0,2024-01-14,COQUIMBO,nan,centro,8.0,Alta,65.0,TMP-002,revisar,85908
2042.0,Feb-19-2024,illapel,Accidente,Rural,5.0,Media,57.0,TMP-002,,643695
2043.0,Jun-01-2025,Monte Patria,Hurto,Rural,18.0,baja,56.0,TMP-001,ok,626162
2044.0,2024-10-16,Vicuña,Violencia,Centro,4.0,Baja,16.0,TMP-002,sin validar,52718
2045.0,2024/08/09,LaSerena,Fraude,,17.0,ALTA,54.0,,revisar,405437
2046.0,2025/03/30,ILLAPEL,Violencia,Sur,500.0,baja,,TMP-001,sin validar,858700
2047.0,2024-12-19,Coquimbo ,Violencia,Sur,,ALTA,32.0,ERROR,ok,460009
2048.0,01/08/2025,Montepatria,,Norte,2.0,ALTA,23.0,TMP-001,,964941
2049.0,03/08/2024,Coquimbo , Accidente ,Norte,5.0,Alta,19.0,,ok,735243
2050.0,2024/01/12,VICUÑA,Fraude,NORTE,,Media,"55,0",ERROR,sin validar,798061
2051.0,Aug-03-2024,Illapel,ACCIDENTE,centro,5.0,Media,15.0,,ok,892871
2052.0,Apr-09-2024,ovalle,Violencia,Sur,9.0,baja,47.0,TMP-001,dato ingresado manualmente,752530
2053.0,,Coquimbo ,Fraude,NORTE,8.0,,47.0,TMP-001,,784430
2054.0,23/04/2025,illapel,Accidente,Rural,1.0,Media,55.0,TMP-001,,499807
2055.0,,Coquimbo,Hurto,,"9,0",Media,55.0,TMP-002,revisar,563105
2056.0,Dec-29-2024,Salamanca,Robo,Rural,16.0,baja,19.0,,ok,781929
2057.0,2025-07-04, illapel ,,centro,12.0,Media,16.0,TMP-001,,140493
2058.0,2024-10-05,ovalle,hurto,centro,2.0,Baja,19.0,TMP-002,revisar,54864
2059.0,sin fecha,Illapel,Hurto,,5.0,Media,62.0,TMP-001,ok,753948
2060.0,2025-02-19,la serena,,Norte,"1,0",Alta,60.0,,,566108
2061.0,Aug-24-2024,Coquimbo,,Sur,15.0,ALTA,20.0,ERROR,ok,474582
2062.0,19/12/2024,Coquimbo,Fraude,NORTE,16.0,Baja,15.0,TMP-001,revisar,708234
2063.0,2024/02/02,Serena,robo,centro,18.0,,15.0,,,478191
2064.0,2025/07/28,coquimbo,robo,,17.0,Media,47.0,ERROR,,924413
2065.0,,VICUÑA,Accidente,Sur,3.0,baja,68.0,,revisar,300770
2066.0,Sep-28-2024,Ovalle,Violencia,centro,"9,0",Baja,50.0,TMP-002,,613544
2067.0,Jan-31-2025,coquimbo,robo,,16.0,Alta,36.0,ERROR,sin validar,281460
2068.0,sin fecha,COQUIMBO,,centro,4.0,Media,58.0,,dato ingresado manualmente,401171
2069.0,27/01/2024,Coquimbo ,robo,Sur,11.0,baja,58.0,ERROR,revisar,479778
2070.0,29/11/2025,Montepatria,Robo,Sur,15.0,Media,56.0,TMP-001,ok,746358
2071.0,sin fecha,COQUIMBO,Violencia,,16.0,,59.0,TMP-002,sin validar,192839
2072.0,2025/09/19,SALAMANCA,Hurto,Centro,7.0,Media,44.0,ERROR,,793453
2073.0,2025-12-11,Coquimbo,Hurto,centro,11.0,Media,38.0,TMP-002,,21979
2074.0,2025-04-24,SALAMANCA,Accidente,Sur,,Baja,50.0,,,986426
2075.0,Nov-16-2025,COQUIMBO,Violencia,Sur,14.0,Alta,60.0,TMP-001,dato ingresado manualmente,400243
2076.0,21/05/2024,monte patria,,Sur,10.0,Baja,21.0,TMP-001,ok,294744
2077.0,Mar-09-2025,LaSerena,hurto,Norte,14.0,Alta,21.0,,dato ingresado manualmente,897103
2078.0,2024/11/23,coquimbo,Robo,centro,4.0,Baja,65.0,TMP-001,sin validar,107164
2079.0,07/07/2024,vicuna,Hurto,Centro,1.0,Alta,18.0,TMP-002,dato ingresado manualmente,458145
2080.0,06/06/2024,Vicuña,Accidente,Norte,18.0,,67.0,,ok,892000
2081.0,04/09/2025,COQUIMBO,,Sur,2.0,Alta,57.0,TMP-002,dato ingresado manualmente,872954
2082.0,sin fecha,Coquimbo ,Robo,Centro,19.0,,28.0,,sin validar,952641
2083.0,Aug-21-2025,coquimbo,,Centro,6.0,,48.0,TMP-001,dato ingresado manualmente,639390
2084.0,2025-06-28,andacollo,Hurto,Sur,5.0,baja,34.0,TMP-002,sin validar,779150
2085.0,2025-09-26,VICUÑA,,Centro,"13,0",Media,31.0,TMP-001,ok,426400
2086.0,May-16-2025,Salamanca,Robo,Sur,4.0,Media,54.0,TMP-002,,680389
2087.0,08/12/2025,Andacollo,Robo,Centro,18.0,,16.0,TMP-002,ok,390394
2088.0,Aug-26-2024,La Serena,robo,NORTE,16.0, Alta ,31.0,TMP-001,ok,730166
