fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,mes,mes_año
2025-12-19,ovalle,NaN,sur,NaN,baja,NaN,12.0,2025-12
2024-11-27,coquimbo,violencia,sur,12.0,baja,21,11.0,2024-11
2025-09-30,la serena,hurto,norte,4.0,baja,63,9.0,2025-09
2025-07-27,ovalle,accidente,sur,19.0,baja,54,7.0,2025-07
2025-10-24,monte patria,robo,norte,2.0,alta,NaN,10.0,2025-10
2025-08-11,la serena,NaN,centro,6.0,alta,65,8.0,2025-08
2024-11-03,vicuna,robo,norte,15.0,NaN,66,11.0,2024-11
NaN,la serena,violencia,norte,5.0,NaN,69,NaN,NaN
2025-05-26,ovalle,robo,centro,NaN,alta,53,5.0,2025-05
2024-04-11,andacollo,robo,sur,NaN,alta,60,4.0,2024-04
2025-07-27,illapel,robo,centro,6.0,NaN,NaN,7.0,2025-07
2024-07-12,salamanca,violencia,NaN,3.0,baja,44,7.0,2024-07
2024-11-03,monte patria,fraude,centro,12.0,alta,61,11.0,2024-11
2025-06-10,la serena,NaN,sur,6.0,alta,22,6.0,2025-06
2025-09-03,monte patria,hurto,centro,NaN,media,21,9.0,2025-09
2025-05-06,ovalle,robo,norte,6.0,baja,67,5.0,2025-05
NaN,salamanca,NaN,rural,18.0,NaN,26,NaN,NaN
2024-03-02,illapel,NaN,centro,12.0,alta,68,3.0,2024-03
2024-06-06,salamanca,accidente,norte,17.0,baja,35,6.0,2024-06
2024-09-17,coquimbo,accidente,sur,13.0,alta,NaN,9.0,2024-09
2024-02-27,la serena,violencia,sur,3.0,NaN,27,2.0,2024-02
2024-11-23,coquimbo,robo,centro,15.0,media,68,11.0,2024-11
NaN,coquimbo,robo,NaN,8.0,alta,62,NaN,NaN
2025-11-11,ovalle,NaN,norte,1.0,NaN,39,11.0,2025-11
2025-12-05,monte patria,violencia,centro,NaN,alta,41,12.0,2025-12
NaN,vicuna,accidente,norte,8.0,alta,68,NaN,NaN
NaN,illapel,hurto,rural,2.0,alta,36,NaN,NaN
2024-05-10,la serena,robo,centro,16.0,baja,55,5.0,2024-05
2025-12-17,vicuna,robo,centro,7.0,baja,NaN,12.0,2025-12
2025-07-01,andacollo,accidente,norte,5.0,baja,41,7.0,2025-07
2025-08-12,la serena,hurto,NaN,19.0,alta,68,8.0,2025-08
2024-03-03,andacollo,hurto,sur,3.0,alta,67,3.0,2024-03
2024-09-08,coquimbo,fraude,norte,7.0,NaN,60,9.0,2024-09
2025-07-11,vicuna,NaN,NaN,5.0,alta,30,7.0,2025-07
2024-07-24,illapel,fraude,centro,2.0,NaN,58,7.0,2024-07
2025-10-13,ovalle,NaN,norte,5.0,alta,50,10.0,2025-10
2024-08-31,ovalle,hurto,NaN,1.0,baja,21,8.0,2024-08
2024-07-29,coquimbo,fraude,centro,1.0,alta,44,7.0,2024-07
2024-01-15,coquimbo,NaN,rural,17.0,baja,25,1.0,2024-01
NaN,la serena,fraude,centro,17.0,NaN,14,NaN,NaN
2025-05-28,ovalle,violencia,NaN,6.0,alta,60,5.0,2025-05
2025-10-30,illapel,NaN,norte,6.0,alta,58,10.0,2025-10
NaN,coquimbo,violencia,sur,1.0,media,30,NaN,NaN
2025-04-25,andacollo,robo,rural,8.0,alta,59,4.0,2025-04
2025-10-31,ovalle,robo,centro,14.0,NaN,56,10.0,2025-10
NaN,vicuna,robo,sur,7.0,alta,35,NaN,NaN
NaN,vicuna,accidente,sur,10.0,media,51,NaN,NaN
2024-10-30,la serena,fraude,NaN,9.0,NaN,59,10.0,2024-10
2024-03-19,monte patria,fraude,norte,7.0,media,57,3.0,2024-03
2025-01-06,illapel,robo,centro,1.0,baja,NaN,1.0,2025-01
2025-01-18,salamanca,NaN,rural,13.0,NaN,35,1.0,2025-01
NaN,ovalle,hurto,NaN,14.0,alta,35,NaN,NaN
2025-10-16,vicuna,hurto,NaN,16.0,baja,NaN,10.0,2025-10
NaN,salamanca,fraude,sur,7.0,alta,18,NaN,NaN
2024-01-26,coquimbo,accidente,sur,12.0,baja,16,1.0,2024-01
2025-12-12,la serena,robo,norte,18.0,alta,24,12.0,2025-12
2024-05-07,salamanca,robo,centro,17.0,baja,25,5.0,2024-05
2025-01-16,la serena,robo,rural,17.0,baja,15,1.0,2025-01
2025-08-09,illapel,robo,norte,15.0,media,20,8.0,2025-08
2025-10-18,la serena,accidente,centro,8.0,baja,25,10.0,2025-10
2025-07-09,salamanca,fraude,norte,6.0,media,44,7.0,2025-07
2024-10-02,ovalle,NaN,sur,11.0,NaN,50,10.0,2024-10
2024-06-08,andacollo,NaN,sur,19.0,alta,50,6.0,2024-06
NaN,coquimbo,NaN,centro,9.0,NaN,NaN,NaN,NaN
NaN,la serena,robo,norte,4.0,baja,33,NaN,NaN
NaN,andacollo,NaN,norte,19.0,baja,15,NaN,NaN
2024-07-06,monte patria,robo,norte,13.0,NaN,14,7.0,2024-07
2024-07-20,monte patria,violencia,rural,18.0,baja,NaN,7.0,2024-07
2024-11-08,andacollo,violencia,norte,10.0,media,67,11.0,2024-11
NaN,vicuna,fraude,centro,16.0,alta,30,NaN,NaN
2025-09-11,monte patria,fraude,centro,19.0,alta,62,9.0,2025-09
NaN,salamanca,NaN,centro,2.0,media,33,NaN,NaN
NaN,illapel,violencia,norte,1.0,NaN,53,NaN,NaN
2024-01-08,ovalle,robo,centro,10.0,alta,NaN,1.0,2024-01
2024-05-08,coquimbo,fraude,norte,18.0,baja,44,5.0,2024-05
NaN,coquimbo,violencia,centro,3.0,alta,38,NaN,NaN
2025-05-10,andacollo,fraude,NaN,12.0,baja,26,5.0,2025-05
2024-12-13,la serena,accidente,norte,12.0,media,47,12.0,2024-12
NaN,salamanca,hurto,rural,11.0,NaN,66,NaN,NaN
2024-05-15,ovalle,robo,NaN,16.0,alta,31,5.0,2024-05
2025-02-18,vicuna,hurto,norte,1.0,alta,130,2.0,2025-02
2025-01-23,salamanca,hurto,sur,18.0,baja,35,1.0,2025-01
NaN,ovalle,robo,norte,18.0,baja,49,NaN,NaN
NaN,ovalle,NaN,centro,14.0,alta,54,NaN,NaN
NaN,andacollo,accidente,norte,16.0,NaN,58,NaN,NaN
NaN,andacollo,hurto,sur,4.0,alta,28,NaN,NaN
2025-10-05,ovalle,robo,centro,4.0,baja,52,10.0,2025-10
2025-11-19,coquimbo,fraude,centro,19.0,alta,40,11.0,2025-11
NaN,monte patria,violencia,NaN,11.0,baja,18,NaN,NaN
2025-08-02,la serena,accidente,centro,8.0,alta,23,8.0,2025-08
2024-04-15,coquimbo,fraude,norte,13.0,alta,41,4.0,2024-04
2024-09-06,la serena,fraude,centro,6.0,NaN,43,9.0,2024-09
2024-03-18,coquimbo,fraude,norte,7.0,alta,35,3.0,2024-03
2025-01-23,illapel,robo,norte,NaN,alta,69,1.0,2025-01
2025-08-29,salamanca,robo,norte,17.0,alta,62,8.0,2025-08
2024-03-31,vicuna,accidente,norte,17.0,baja,59,3.0,2024-03
2025-09-06,la serena,fraude,centro,8.0,baja,23,9.0,2025-09
2024-08-22,la serena,violencia,norte,10.0,baja,51,8.0,2024-08
2024-01-24,monte patria,accidente,norte,1.0,baja,66,1.0,2024-01
2024-09-07,ovalle,NaN,sur,16.0,media,68,9.0,2024-09
2024-08-30,coquimbo,accidente,centro,17.0,baja,56,8.0,2024-08
2025-02-25,ovalle,accidente,centro,5.0,NaN,22,2.0,2025-02
2024-12-17,ovalle,fraude,norte,5.0,alta,56,12.0,2024-12
NaN,monte patria,accidente,centro,8.0,NaN,NaN,NaN,NaN
NaN,ovalle,NaN,sur,17.0,baja,34,NaN,NaN
2024-06-18,coquimbo,violencia,centro,19.0,NaN,53,6.0,2024-06
2025-08-16,coquimbo,NaN,sur,NaN,alta,59,8.0,2025-08
NaN,ovalle,robo,rural,18.0,media,NaN,NaN,NaN
2025-01-16,coquimbo,NaN,centro,NaN,media,25,1.0,2025-01
2024-02-16,ovalle,fraude,sur,11.0,media,34,2.0,2024-02
2024-04-08,la serena,NaN,sur,4.0,alta,47,4.0,2024-04
2024-03-01,coquimbo,robo,centro,5.0,baja,60,3.0,2024-03
2024-03-07,coquimbo,accidente,NaN,18.0,baja,26,3.0,2024-03
2024-08-30,la serena,hurto,centro,3.0,alta,65,8.0,2024-08
2025-05-14,monte patria,accidente,norte,8.0,media,39,5.0,2025-05
2024-01-01,coquimbo,robo,norte,4.0,media,56,1.0,2024-01
2025-02-16,la serena,hurto,NaN,NaN,baja,54,2.0,2025-02
2025-11-30,monte patria,accidente,centro,9.0,baja,23,11.0,2025-11
2024-03-05,la serena,violencia,norte,13.0,media,62,3.0,2024-03
NaN,la serena,fraude,rural,10.0,media,51,NaN,NaN
2024-03-20,coquimbo,hurto,norte,6.0,media,23,3.0,2024-03
2025-05-02,la serena,hurto,norte,2.0,baja,51,5.0,2025-05
2024-08-24,la serena,violencia,sur,10.0,media,46,8.0,2024-08
2025-09-23,salamanca,accidente,norte,7.0,baja,53,9.0,2025-09
2025-08-24,illapel,hurto,centro,18.0,alta,31,8.0,2025-08
2024-09-06,la serena,accidente,norte,1.0,baja,52,9.0,2024-09
2025-05-09,illapel,robo,centro,8.0,media,45,5.0,2025-05
2025-07-31,ovalle,robo,NaN,9.0,baja,64,7.0,2025-07
2025-11-03,andacollo,robo,NaN,13.0,media,17,11.0,2025-11
2024-11-24,ovalle,robo,norte,8.0,baja,39,11.0,2024-11
2025-11-19,vicuna,fraude,NaN,17.0,NaN,38,11.0,2025-11
NaN,coquimbo,robo,centro,2.0,NaN,16,NaN,NaN
2025-03-05,ovalle,hurto,centro,13.0,alta,17,3.0,2025-03
2025-07-16,ovalle,robo,norte,8.0,NaN,NaN,7.0,2025-07
2025-11-04,coquimbo,hurto,norte,18.0,alta,NaN,11.0,2025-11
NaN,coquimbo,robo,centro,1.0,baja,40,NaN,NaN
2025-04-16,salamanca,NaN,norte,5.0,baja,14,4.0,2025-04
NaN,monte patria,NaN,norte,NaN,alta,65,NaN,NaN
2024-06-26,monte patria,hurto,norte,15.0,baja,25,6.0,2024-06
NaN,coquimbo,robo,norte,17.0,baja,18,NaN,NaN
2025-06-05,ovalle,accidente,sur,11.0,alta,52,6.0,2025-06
2024-01-25,la serena,robo,norte,8.0,baja,24,1.0,2024-01
2024-08-29,coquimbo,hurto,rural,10.0,media,57,8.0,2024-08
2024-02-27,illapel,accidente,rural,-3.0,alta,39,2.0,2024-02
2024-04-02,la serena,violencia,centro,3.0,baja,53,4.0,2024-04
2024-08-13,vicuna,robo,centro,2.0,alta,63,8.0,2024-08
NaN,andacollo,robo,rural,2.0,baja,67,NaN,NaN
2024-06-26,la serena,accidente,centro,17.0,media,36,6.0,2024-06
2024-02-04,la serena,robo,norte,-3.0,baja,17,2.0,2024-02
2024-03-17,illapel,accidente,centro,3.0,baja,53,3.0,2024-03
2024-03-29,coquimbo,hurto,rural,16.0,NaN,47,3.0,2024-03
2025-10-08,andacollo,NaN,norte,14.0,alta,26,10.0,2025-10
2025-02-02,ovalle,accidente,rural,15.0,alta,NaN,2.0,2025-02
2024-07-26,coquimbo,robo,rural,10.0,baja,23,7.0,2024-07
2025-07-06,andacollo,violencia,rural,15.0,baja,22,7.0,2025-07
2024-01-24,coquimbo,violencia,sur,1.0,media,68,1.0,2024-01
2025-04-29,salamanca,robo,NaN,5.0,baja,56,4.0,2025-04
2024-07-14,vicuna,hurto,norte,6.0,NaN,59,7.0,2024-07
2024-08-23,coquimbo,robo,centro,5.0,alta,14,8.0,2024-08
2025-11-22,illapel,accidente,NaN,2.0,alta,57,11.0,2025-11
2025-04-07,coquimbo,fraude,NaN,1.0,alta,64,4.0,2025-04
2025-12-08,ovalle,hurto,centro,11.0,media,59,12.0,2025-12
2025-06-07,ovalle,fraude,sur,14.0,baja,51,6.0,2025-06
2025-08-13,coquimbo,violencia,centro,19.0,baja,NaN,8.0,2025-08
2024-06-04,coquimbo,robo,sur,11.0,NaN,63,6.0,2024-06
2024-07-08,salamanca,accidente,sur,17.0,alta,56,7.0,2024-07
2025-07-28,coquimbo,fraude,centro,4.0,baja,27,7.0,2025-07
2024-03-01,la serena,accidente,rural,4.0,NaN,28,3.0,2024-03
2024-06-01,monte patria,accidente,rural,4.0,baja,29,6.0,2024-06
2025-04-19,andacollo,NaN,sur,16.0,baja,24,4.0,2025-04
2024-02-14,vicuna,robo,rural,15.0,baja,64,2.0,2024-02
2025-05-24,coquimbo,hurto,norte,16.0,media,41,5.0,2025-05
2025-05-21,andacollo,fraude,norte,3.0,NaN,NaN,5.0,2025-05
2025-04-19,vicuna,hurto,centro,19.0,baja,50,4.0,2025-04
2025-11-20,monte patria,NaN,centro,7.0,baja,50,11.0,2025-11
2024-07-10,salamanca,accidente,norte,8.0,alta,65,7.0,2024-07
2025-12-13,vicuna,robo,centro,8.0,media,55,12.0,2025-12
2025-05-05,coquimbo,fraude,norte,16.0,NaN,60,5.0,2025-05
2024-09-16,monte patria,accidente,sur,14.0,alta,53,9.0,2024-09
2024-04-12,la serena,accidente,rural,14.0,media,NaN,4.0,2024-04
2025-06-01,ovalle,hurto,centro,2.0,baja,40,6.0,2025-06
2024-12-22,salamanca,robo,NaN,3.0,baja,16,12.0,2024-12
2024-01-23,salamanca,NaN,centro,11.0,baja,65,1.0,2024-01
2024-03-19,salamanca,fraude,NaN,2.0,NaN,44,3.0,2024-03
2024-05-06,coquimbo,robo,sur,3.0,baja,18,5.0,2024-05
NaN,andacollo,accidente,norte,6.0,alta,45,NaN,NaN
NaN,vicuna,robo,centro,14.0,baja,17,NaN,NaN
NaN,la serena,robo,rural,1.0,media,42,NaN,NaN
NaN,coquimbo,violencia,rural,13.0,NaN,28,NaN,NaN
NaN,andacollo,accidente,rural,15.0,baja,39,NaN,NaN
2025-10-01,ovalle,NaN,rural,12.0,baja,18,10.0,2025-10
2024-11-24,la serena,NaN,norte,4.0,media,23,11.0,2024-11
2025-12-20,ovalle,violencia,norte,3.0,baja,42,12.0,2025-12
2024-05-09,illapel,violencia,rural,1.0,baja,18,5.0,2024-05
2025-06-11,coquimbo,accidente,norte,3.0,alta,16,6.0,2025-06
2025-02-05,monte patria,fraude,sur,6.0,alta,41,2.0,2025-02
NaN,ovalle,hurto,norte,4.0,alta,36,NaN,NaN
2024-07-07,vicuna,fraude,rural,1.0,baja,14,7.0,2024-07
2025-01-11,monte patria,hurto,centro,1.0,alta,60,1.0,2025-01
NaN,ovalle,robo,centro,3.0,baja,59,NaN,NaN
2025-08-03,la serena,hurto,centro,3.0,baja,22,8.0,2025-08
2024-06-12,coquimbo,robo,centro,19.0,NaN,57,6.0,2024-06
2025-10-31,andacollo,fraude,sur,15.0,alta,62,10.0,2025-10
2024-03-17,ovalle,fraude,centro,NaN,baja,23,3.0,2024-03
2024-07-08,illapel,robo,sur,19.0,media,63,7.0,2024-07
2025-10-15,coquimbo,violencia,norte,19.0,alta,45,10.0,2025-10
2025-01-11,la serena,robo,sur,17.0,media,NaN,1.0,2025-01
2025-09-27,ovalle,robo,centro,11.0,NaN,60,9.0,2025-09
2024-08-25,andacollo,NaN,rural,19.0,alta,59,8.0,2024-08
2024-09-15,andacollo,NaN,rural,6.0,alta,60,9.0,2024-09
2024-05-08,monte patria,accidente,rural,NaN,baja,26,5.0,2024-05
2024-05-06,vicuna,accidente,norte,9.0,NaN,62,5.0,2024-05
2025-02-27,salamanca,NaN,norte,13.0,NaN,29,2.0,2025-02
2024-03-22,coquimbo,NaN,centro,19.0,baja,59,3.0,2024-03
2025-08-23,andacollo,fraude,centro,19.0,alta,21,8.0,2025-08
2025-04-03,la serena,NaN,centro,5.0,alta,14,4.0,2025-04
2024-05-06,vicuna,violencia,centro,7.0,media,34,5.0,2024-05
2025-03-29,salamanca,NaN,centro,9.0,NaN,46,3.0,2025-03
2025-06-03,la serena,fraude,NaN,13.0,alta,29,6.0,2025-06
2024-09-25,salamanca,robo,norte,2.0,NaN,49,9.0,2024-09
2025-06-07,la serena,NaN,centro,NaN,alta,52,6.0,2025-06
NaN,illapel,NaN,norte,1.0,alta,35,NaN,NaN
2024-01-27,ovalle,NaN,NaN,10.0,NaN,49,1.0,2024-01
2025-06-21,coquimbo,violencia,rural,13.0,NaN,23,6.0,2025-06
2025-11-04,ovalle,NaN,sur,1.0,baja,NaN,11.0,2025-11
NaN,la serena,NaN,NaN,1.0,baja,58,NaN,NaN
2025-03-28,salamanca,violencia,centro,NaN,alta,18,3.0,2025-03
2024-09-29,ovalle,fraude,norte,4.0,baja,33,9.0,2024-09
2024-09-20,la serena,fraude,centro,9.0,NaN,23,9.0,2024-09
2025-03-13,vicuna,NaN,norte,2.0,NaN,43,3.0,2025-03
2025-04-08,coquimbo,hurto,rural,10.0,baja,38,4.0,2025-04
2024-02-21,illapel,hurto,centro,11.0,baja,18,2.0,2024-02
NaN,vicuna,hurto,norte,16.0,alta,18,NaN,NaN
NaN,salamanca,robo,centro,15.0,baja,NaN,NaN,NaN
2024-12-14,ovalle,hurto,sur,8.0,media,60,12.0,2024-12
2025-07-25,illapel,accidente,norte,4.0,baja,36,7.0,2025-07
2025-06-28,salamanca,robo,centro,2.0,media,59,6.0,2025-06
2024-08-09,la serena,robo,centro,7.0,NaN,39,8.0,2024-08
NaN,salamanca,robo,centro,7.0,alta,40,NaN,NaN
2024-04-06,vicuna,robo,norte,5.0,alta,69,4.0,2024-04
2024-02-29,andacollo,NaN,sur,NaN,media,63,2.0,2024-02
NaN,coquimbo,fraude,rural,4.0,baja,31,NaN,NaN
NaN,andacollo,violencia,NaN,19.0,alta,130,NaN,NaN
2024-01-30,vicuna,fraude,NaN,4.0,NaN,18,1.0,2024-01
2024-01-08,monte patria,robo,norte,10.0,baja,64,1.0,2024-01
2025-01-13,coquimbo,robo,sur,10.0,NaN,22,1.0,2025-01
2024-11-12,monte patria,robo,centro,17.0,alta,38,11.0,2024-11
2025-06-09,vicuna,robo,sur,3.0,alta,130,6.0,2025-06
2025-06-05,illapel,accidente,sur,9.0,baja,44,6.0,2025-06
2024-07-08,la serena,robo,norte,14.0,NaN,38,7.0,2024-07
2024-10-29,ovalle,accidente,NaN,16.0,baja,22,10.0,2024-10
2025-08-09,la serena,robo,norte,8.0,alta,34,8.0,2025-08
2024-12-29,coquimbo,accidente,NaN,7.0,baja,50,12.0,2024-12
2024-03-25,ovalle,robo,norte,5.0,alta,66,3.0,2024-03
NaN,salamanca,hurto,norte,3.0,alta,47,NaN,NaN
2025-05-21,la serena,robo,norte,17.0,baja,28,5.0,2025-05
2024-04-12,andacollo,hurto,norte,13.0,NaN,38,4.0,2024-04
2024-11-20,la serena,fraude,centro,18.0,media,30,11.0,2024-11
2025-10-10,vicuna,accidente,centro,6.0,media,57,10.0,2025-10
NaN,andacollo,fraude,norte,NaN,baja,27,NaN,NaN
2025-09-09,andacollo,robo,centro,8.0,alta,18,9.0,2025-09
2025-08-25,la serena,hurto,sur,9.0,baja,NaN,8.0,2025-08
2025-08-31,andacollo,robo,rural,10.0,alta,39,8.0,2025-08
2025-04-10,andacollo,violencia,norte,NaN,NaN,18,4.0,2025-04
2025-07-23,andacollo,hurto,norte,10.0,baja,16,7.0,2025-07
2024-01-10,vicuna,robo,sur,14.0,NaN,NaN,1.0,2024-01
2025-02-12,la serena,accidente,norte,19.0,alta,25,2.0,2025-02
2024-11-16,coquimbo,robo,NaN,16.0,NaN,23,11.0,2024-11
NaN,monte patria,NaN,sur,10.0,media,33,NaN,NaN
2025-01-02,vicuna,fraude,norte,12.0,NaN,50,1.0,2025-01
2025-10-03,salamanca,hurto,centro,2.0,alta,25,10.0,2025-10
2025-11-21,coquimbo,hurto,norte,NaN,alta,63,11.0,2025-11
2024-04-24,ovalle,NaN,sur,14.0,media,NaN,4.0,2024-04
NaN,salamanca,NaN,norte,16.0,NaN,NaN,NaN,NaN
2025-09-17,monte patria,robo,rural,9.0,baja,65,9.0,2025-09
NaN,monte patria,accidente,centro,12.0,alta,43,NaN,NaN
NaN,andacollo,accidente,NaN,16.0,NaN,62,NaN,NaN
2024-08-09,ovalle,violencia,sur,14.0,alta,30,8.0,2024-08
NaN,ovalle,accidente,sur,5.0,baja,21,NaN,NaN
2025-10-27,la serena,violencia,sur,4.0,alta,29,10.0,2025-10
2025-02-28,salamanca,robo,centro,6.0,baja,46,2.0,2025-02
NaN,la serena,violencia,rural,10.0,alta,65,NaN,NaN
2025-04-22,coquimbo,NaN,norte,NaN,alta,63,4.0,2025-04
2024-04-22,vicuna,fraude,norte,2.0,media,52,4.0,2024-04
NaN,ovalle,robo,centro,16.0,alta,29,NaN,NaN
2025-08-24,la serena,accidente,centro,NaN,media,24,8.0,2025-08
2024-10-01,salamanca,robo,sur,2.0,baja,52,10.0,2024-10
2025-10-13,coquimbo,hurto,NaN,4.0,NaN,15,10.0,2025-10
NaN,la serena,robo,centro,4.0,media,57,NaN,NaN
2024-05-25,coquimbo,robo,norte,19.0,alta,33,5.0,2024-05
2025-07-10,vicuna,NaN,sur,7.0,alta,NaN,7.0,2025-07
2024-10-23,ovalle,hurto,norte,11.0,media,24,10.0,2024-10
2024-12-25,salamanca,fraude,sur,6.0,media,38,12.0,2024-12
2025-01-25,monte patria,fraude,centro,8.0,baja,25,1.0,2025-01
NaN,illapel,fraude,centro,4.0,baja,41,NaN,NaN
2025-02-18,monte patria,hurto,norte,10.0,NaN,50,2.0,2025-02
2025-03-25,illapel,fraude,sur,NaN,baja,44,3.0,2025-03
2024-01-29,illapel,hurto,centro,NaN,baja,16,1.0,2024-01
2025-03-23,vicuna,hurto,NaN,14.0,baja,68,3.0,2025-03
2024-02-14,ovalle,NaN,NaN,16.0,NaN,32,2.0,2024-02
2025-04-02,monte patria,violencia,norte,14.0,baja,55,4.0,2025-04
2025-01-13,andacollo,violencia,centro,9.0,NaN,31,1.0,2025-01
2024-04-12,la serena,violencia,centro,4.0,NaN,54,4.0,2024-04
NaN,salamanca,accidente,norte,3.0,baja,67,NaN,NaN
2024-03-28,coquimbo,hurto,NaN,4.0,baja,65,3.0,2024-03
NaN,coquimbo,accidente,NaN,17.0,alta,52,NaN,NaN
2025-02-06,coquimbo,robo,norte,19.0,baja,52,2.0,2025-02
2025-05-14,vicuna,NaN,centro,1.0,alta,28,5.0,2025-05
2025-06-15,vicuna,fraude,norte,1.0,media,49,6.0,2025-06
NaN,la serena,hurto,sur,12.0,baja,18,NaN,NaN
2025-07-12,coquimbo,robo,centro,15.0,media,36,7.0,2025-07
NaN,illapel,robo,norte,19.0,NaN,68,NaN,NaN
2024-06-11,la serena,accidente,NaN,1.0,NaN,NaN,6.0,2024-06
2025-03-08,monte patria,NaN,norte,12.0,media,66,3.0,2025-03
2025-02-05,monte patria,hurto,centro,15.0,baja,49,2.0,2025-02
2025-02-22,coquimbo,hurto,norte,12.0,baja,45,2.0,2025-02
2024-10-24,la serena,fraude,norte,13.0,media,NaN,10.0,2024-10
2025-03-30,vicuna,robo,NaN,6.0,baja,54,3.0,2025-03
2024-07-27,salamanca,NaN,norte,16.0,media,19,7.0,2024-07
2025-01-26,ovalle,accidente,sur,NaN,NaN,68,1.0,2025-01
NaN,la serena,fraude,norte,6.0,NaN,48,NaN,NaN
2025-12-24,coquimbo,violencia,norte,3.0,media,38,12.0,2025-12
NaN,andacollo,hurto,norte,19.0,alta,29,NaN,NaN
2024-03-31,coquimbo,robo,rural,10.0,alta,30,3.0,2024-03
2025-10-03,la serena,NaN,centro,17.0,baja,58,10.0,2025-10
2024-07-04,ovalle,violencia,centro,16.0,NaN,NaN,7.0,2024-07
NaN,ovalle,accidente,sur,NaN,media,38,NaN,NaN
2024-09-07,ovalle,robo,centro,19.0,baja,49,9.0,2024-09
2025-05-22,la serena,fraude,norte,15.0,baja,14,5.0,2025-05
2025-06-04,vicuna,hurto,rural,7.0,baja,17,6.0,2025-06
2025-05-02,salamanca,hurto,centro,19.0,alta,17,5.0,2025-05
2025-10-25,salamanca,robo,centro,11.0,NaN,15,10.0,2025-10
2024-09-27,salamanca,fraude,centro,12.0,alta,20,9.0,2024-09
2025-03-07,andacollo,fraude,norte,NaN,NaN,34,3.0,2025-03
NaN,salamanca,robo,centro,13.0,NaN,NaN,NaN,NaN
2024-03-21,la serena,hurto,centro,12.0,baja,NaN,3.0,2024-03
2025-04-17,vicuna,robo,rural,15.0,alta,42,4.0,2025-04
2025-11-05,vicuna,hurto,centro,7.0,NaN,52,11.0,2025-11
NaN,la serena,hurto,norte,16.0,baja,69,NaN,NaN
2024-03-24,la serena,violencia,NaN,2.0,NaN,26,3.0,2024-03
2025-05-06,monte patria,violencia,rural,9.0,alta,37,5.0,2025-05
2024-02-20,salamanca,hurto,sur,4.0,NaN,48,2.0,2024-02
2025-03-17,coquimbo,robo,norte,15.0,media,22,3.0,2025-03
2025-08-30,ovalle,fraude,norte,10.0,baja,64,8.0,2025-08
2024-03-08,ovalle,NaN,centro,7.0,media,62,3.0,2024-03
2025-03-10,coquimbo,accidente,rural,9.0,NaN,32,3.0,2025-03
2025-01-19,la serena,accidente,centro,12.0,NaN,31,1.0,2025-01
2025-07-23,la serena,robo,rural,7.0,baja,37,7.0,2025-07
2025-07-11,vicuna,fraude,norte,13.0,alta,35,7.0,2025-07
2024-09-03,coquimbo,accidente,centro,NaN,alta,NaN,9.0,2024-09
NaN,vicuna,robo,sur,15.0,NaN,29,NaN,NaN
NaN,illapel,violencia,NaN,10.0,media,52,NaN,NaN
NaN,la serena,robo,norte,1.0,baja,34,NaN,NaN
2025-09-11,andacollo,hurto,rural,4.0,baja,15,9.0,2025-09
2024-06-08,illapel,robo,rural,15.0,baja,15,6.0,2024-06
2025-05-08,salamanca,robo,norte,9.0,media,66,5.0,2025-05
2024-04-23,coquimbo,fraude,NaN,14.0,alta,42,4.0,2024-04
2024-02-01,ovalle,accidente,rural,4.0,media,16,2.0,2024-02
NaN,ovalle,robo,norte,7.0,alta,NaN,NaN,NaN
NaN,la serena,fraude,norte,14.0,baja,65,NaN,NaN
2024-12-30,coquimbo,fraude,sur,3.0,baja,46,12.0,2024-12
2024-11-29,ovalle,hurto,norte,15.0,baja,14,11.0,2024-11
NaN,la serena,fraude,rural,4.0,alta,18,NaN,NaN
2024-07-25,vicuna,accidente,centro,NaN,baja,NaN,7.0,2024-07
2024-03-31,andacollo,robo,norte,NaN,baja,26,3.0,2024-03
2024-08-04,la serena,NaN,rural,2.0,NaN,53,8.0,2024-08
2024-02-12,monte patria,hurto,centro,1.0,alta,NaN,2.0,2024-02
2025-03-28,la serena,violencia,norte,9.0,alta,50,3.0,2025-03
2025-12-11,la serena,hurto,NaN,13.0,baja,NaN,12.0,2025-12
NaN,ovalle,violencia,sur,14.0,alta,37,NaN,NaN
2024-12-07,vicuna,robo,norte,3.0,NaN,23,12.0,2024-12
2025-01-21,la serena,violencia,sur,19.0,alta,22,1.0,2025-01
2025-07-27,monte patria,robo,norte,6.0,NaN,28,7.0,2025-07
2025-02-01,andacollo,robo,sur,10.0,media,63,2.0,2025-02
2024-07-01,ovalle,accidente,norte,19.0,baja,33,7.0,2024-07
2024-10-18,andacollo,violencia,norte,4.0,media,24,10.0,2024-10
2024-05-26,coquimbo,violencia,norte,NaN,baja,66,5.0,2024-05
2024-07-21,ovalle,accidente,norte,19.0,alta,50,7.0,2024-07
NaN,vicuna,hurto,norte,10.0,baja,37,NaN,NaN
2025-06-13,ovalle,accidente,centro,3.0,NaN,51,6.0,2025-06
2025-04-07,ovalle,accidente,norte,8.0,baja,38,4.0,2025-04
2025-07-27,ovalle,accidente,rural,19.0,baja,64,7.0,2025-07
NaN,coquimbo,robo,sur,16.0,alta,52,NaN,NaN
NaN,vicuna,NaN,centro,5.0,alta,20,NaN,NaN
2024-06-07,coquimbo,robo,norte,17.0,media,46,6.0,2024-06
